date,state_name,district_name,market_name,variety,p_min,p_max,p_modal
2023-04-19,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-19,Haryana,Hisar,Narnaud(Bass),Other,2125,2125.0,2125.0
2023-04-19,Haryana,Hisar,Uklana,Other,2125,2126.0,2125.0
2023-04-19,Haryana,Hisar,Hansi,Other,2125,2126.0,2125.0
2023-04-19,Haryana,Hisar,Barwala(Hisar),Other,2125,2126.0,2126.0
2023-04-19,Haryana,Sonipat,Ganaur,Kanak,2125,2125.0,2125.0
2023-04-19,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-19,Haryana,Sirsa,Ding,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Sirsa,kalanwali,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Karnal,Nigdu,2329,2125,2125.0,2125.0
2023-04-19,Haryana,Karnal,Nilokheri,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Karnal,Jundla,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Karnal,Kunjpura,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Mewat,Punhana,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-19,Haryana,Kurukshetra,Shahabad,Local,2125,2127.0,2126.0
2023-04-19,Haryana,Kurukshetra,Pipli,WL711,2125,2131.0,2125.0
2023-04-19,Haryana,Kurukshetra,Babain,Local,2125,2130.0,2127.0
2023-04-19,Haryana,Panipat,Bapauli,Other,2125,2126.0,2125.0
2023-04-19,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Jind,Uchana,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-19,Haryana,Jind,Narwana,Other,2125,2130.0,2127.0
2023-04-19,Haryana,Jind,Safidon,Other,2125,2126.0,2125.0
2023-04-19,Haryana,Gurgaon,Farukh Nagar,Other,2125,2130.0,2125.0
2023-04-19,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Kaithal,Kaithal,Other,2125,2135.0,2126.0
2023-04-19,Haryana,Kaithal,Siwan,147 Average,2125,2125.0,2125.0
2023-04-19,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Kaithal,Pai,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Panchkula,Raipur Rai,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Fatehabad,Tohana,Other,2125,2130.0,2125.0
2023-04-19,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2125,2125.0,2125.0
2023-04-19,Haryana,Yamunanagar,Bilaspur,Other,2125,2125.0,2125.0
2023-04-19,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2126.0,2125.0
2023-04-20,Haryana,Jind,Safidon,Other,2125,2126.0,2125.0
2023-04-20,Haryana,Bhiwani,Tosham,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Jind,Narwana,Other,2125,2130.0,2127.0
2023-04-20,Haryana,Jind,Jullana,Other,2125,2130.0,2125.0
2023-04-20,Haryana,Jind,Uchana,Other,2125,2126.0,2125.0
2023-04-20,Haryana,Kaithal,Pai,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2125,2125.0,2125.0
2023-04-20,Haryana,Yamunanagar,Bilaspur,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2126.0,2125.0
2023-04-20,Haryana,Yamunanagar,Chhachrauli,Kanak,2125,2125.0,2125.0
2023-04-20,Haryana,Karnal,Jundla,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Karnal,Nigdu,2329,2125,2125.0,2125.0
2023-04-20,Haryana,Gurgaon,Farukh Nagar,Other,2125,2150.0,2125.0
2023-04-20,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Kaithal,Kaithal,Other,2125,2130.0,2126.0
2023-04-20,Haryana,Kaithal,Siwan,147 Average,2125,2125.0,2125.0
2023-04-20,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-20,Haryana,Fatehabad,Tohana,Other,2125,2130.0,2125.0
2023-04-20,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Kurukshetra,Pipli,WL711,2125,2131.0,2125.0
2023-04-20,Haryana,Mewat,Punhana,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2125,2126.0,2125.0
2023-04-20,Haryana,Faridabad,Ballabhgarh,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Sonipat,Ganaur,Kanak,2125,2125.0,2125.0
2023-04-20,Haryana,Ambala,Naraingarh,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-20,Haryana,Ambala,Barara,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Mahendragarh,Khanina,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Rohtak,Meham,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Rohtak,Rohtak,147 Average,2125,2150.0,2135.0
2023-04-20,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-20,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2210,2280.0,2235.0
2023-04-20,Haryana,Ambala,Shahzadpur,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Kurukshetra,Shahabad,Local,2125,2127.0,2126.0
2023-04-20,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-20,Haryana,Panipat,Bapauli,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Hisar,Barwala(Hisar),Other,2125,2126.0,2126.0
2023-04-20,Haryana,Hisar,Hansi,Other,2125,2126.0,2125.0
2023-04-20,Haryana,Ambala,Mullana,Other,2125,2125.0,2125.0
2023-04-20,Haryana,Sirsa,Ding,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Kurukshetra,Shahabad,Local,2125,2127.0,2126.0
2023-04-21,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2180,2290.0,2240.0
2023-04-21,Haryana,Ambala,Barara,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Ambala,Naraingarh,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Ambala,Shahzadpur,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-21,Haryana,Jind,Uchana,Other,2125,2126.0,2125.0
2023-04-21,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-21,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-21,Haryana,Mewat,Tauru,Other,2050,2125.0,2125.0
2023-04-21,Haryana,Jind,Narwana,Other,2125,2130.0,2127.0
2023-04-21,Haryana,Jind,Safidon,Other,2125,2130.0,2125.0
2023-04-21,Haryana,Panipat,Bapauli,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Kurukshetra,Babain,Local,2125,2130.0,2127.0
2023-04-21,Haryana,Sonipat,Ganaur,Kanak,2125,2126.0,2125.0
2023-04-21,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-21,Haryana,Kaithal,Kaithal,Other,2125,2130.0,2126.0
2023-04-21,Haryana,Rohtak,Meham,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Mahendragarh,Khanina,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Karnal,Kunjpura,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Karnal,Nigdu,2329,2125,2125.0,2125.0
2023-04-21,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Kaithal,Siwan,147 Average,2125,2125.0,2125.0
2023-04-21,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Yamunanagar,Chhachrauli,Kanak,2125,2125.0,2125.0
2023-04-21,Haryana,Fatehabad,Tohana,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Panchkula,Raipur Rai,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Bhiwani,Tosham,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2125,2125.0,2125.0
2023-04-21,Haryana,Ambala,Mullana,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Hisar,Hissar,Medium Fine,2126,2130.0,2130.0
2023-04-21,Haryana,Hisar,Hansi,Other,2125,2126.0,2125.0
2023-04-21,Haryana,Hisar,Barwala(Hisar),Other,2125,2126.0,2126.0
2023-04-21,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2125,2126.0,2125.0
2023-04-21,Haryana,Sirsa,Ding,Other,2125,2125.0,2125.0
2023-04-21,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2127.0,2125.0
2023-04-22,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2125,2125.0,2125.0
2023-04-22,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2125,2125.0,2125.0
2023-04-22,Haryana,Bhiwani,Tosham,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-22,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Ambala,Shahzadpur,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Sirsa,Ding,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Ambala,Naraingarh,Other,2125,2126.0,2125.0
2023-04-22,Haryana,Hisar,Hansi,Other,2125,2126.0,2125.0
2023-04-22,Haryana,Mahendragarh,Khanina,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Rohtak,Meham,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Hisar,Narnaund,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2190,2260.0,2235.0
2023-04-22,Haryana,Ambala,Mullana,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-22,Haryana,Yamunanagar,Bilaspur,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Hisar,Barwala(Hisar),Other,2125,2125.0,2125.0
2023-04-22,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Yamunanagar,Chhachrauli,Kanak,2125,2125.0,2125.0
2023-04-22,Haryana,Karnal,Nigdu,2329,2125,2125.0,2125.0
2023-04-22,Haryana,Mewat,Tauru,Other,2062,2126.0,2100.0
2023-04-22,Haryana,Jind,Safidon,Other,2125,2130.0,2125.0
2023-04-22,Haryana,Fatehabad,Tohana,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-22,Haryana,Jind,Jullana,Other,2125,2130.0,2125.0
2023-04-22,Haryana,Jind,Narwana,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Panipat,Bapauli,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-22,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Panchkula,Raipur Rai,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Kaithal,Siwan,147 Average,2125,2125.0,2125.0
2023-04-22,Haryana,Kaithal,Kaithal,Other,2125,2130.0,2126.0
2023-04-22,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Karnal,Jundla,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Karnal,Nilokheri,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Karnal,Kunjpura,Other,2125,2125.0,2125.0
2023-04-22,Haryana,Kurukshetra,Shahabad,Local,2125,2127.0,2126.0
2023-04-23,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Jind,Jullana,Other,2125,2130.0,2127.0
2023-04-23,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Bhiwani,Tosham,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Kaithal,Kaithal,Other,2125,2130.0,2126.0
2023-04-23,Haryana,Panchkula,Raipur Rai,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Karnal,Jundla,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Jind,Uchana,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Fatehabad,Tohana,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-23,Haryana,Karnal,Kunjpura,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Jind,Narwana,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-23,Haryana,Hisar,Barwala(Hisar),Other,2126,2126.0,2126.0
2023-04-23,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Rohtak,Rohtak,147 Average,2125,2140.0,2130.0
2023-04-23,Haryana,Ambala,Naraingarh,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-23,Haryana,Hisar,Hansi,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2150,2260.0,2215.0
2023-04-23,Haryana,Hisar,Hissar,Medium Fine,2130,2130.0,2130.0
2023-04-23,Haryana,Kurukshetra,Shahabad,Local,2125,2125.0,2125.0
2023-04-23,Haryana,Kurukshetra,Pipli,WL711,2126,2126.0,2126.0
2023-04-23,Haryana,Panipat,Bapauli,Other,2125,2125.0,2125.0
2023-04-23,Haryana,Ambala,Mullana,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Yamunanagar,Chhachrauli,Kanak,2125,2125.0,2125.0
2023-04-24,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-24,Haryana,Ambala,Barara,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Ambala,Shahzadpur,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Mahendragarh,Khanina,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Hisar,Hansi,Other,2125,2126.0,2125.0
2023-04-24,Haryana,Panipat,Bapauli,Other,2125,2126.0,2125.0
2023-04-24,Haryana,Jind,Jullana,Other,2125,2130.0,2125.0
2023-04-24,Haryana,Jind,Safidon,Other,2125,2126.0,2125.0
2023-04-24,Haryana,Kurukshetra,Babain,Local,2125,2130.0,2127.0
2023-04-24,Haryana,Kurukshetra,Pipli,WL711,2125,2127.0,2125.0
2023-04-24,Haryana,Jind,Narwana,Other,2125,2130.0,2127.0
2023-04-24,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-24,Haryana,Mewat,Punhana,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2190,2230.0,2215.0
2023-04-24,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-24,Haryana,Kurukshetra,Shahabad,Local,2125,2127.0,2126.0
2023-04-24,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Jind,Uchana,Other,2125,2126.0,2125.0
2023-04-24,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2125,2126.0,2125.0
2023-04-24,Haryana,Hisar,Narnaund,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-24,Haryana,Fatehabad,Tohana,Other,2125,2130.0,2125.0
2023-04-24,Haryana,Ambala,Naraingarh,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2127.0,2125.0
2023-04-24,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2125,2125.0,2125.0
2023-04-24,Haryana,Kaithal,Kaithal,Other,2125,2130.0,2126.0
2023-04-24,Haryana,Panchkula,Raipur Rai,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Karnal,Nigdu,2329,2125,2125.0,2125.0
2023-04-24,Haryana,Bhiwani,Tosham,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Karnal,Kunjpura,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Yamunanagar,Bilaspur,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Yamunanagar,Jagadhri,Local,2125,2125.0,2125.0
2023-04-24,Haryana,Hisar,Narnaud(Bass),Other,2125,2125.0,2125.0
2023-04-24,Haryana,Hisar,Barwala(Hisar),Other,2125,2126.0,2126.0
2023-04-24,Haryana,Sirsa,kalanwali,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Sirsa,Dabwali(Chautala),Other,2125,2125.0,2125.0
2023-04-24,Haryana,Mahendragarh,Narnaul,Other,2130,2131.0,2131.0
2023-04-24,Haryana,Karnal,Nilokheri,Other,2125,2125.0,2125.0
2023-04-24,Haryana,Rohtak,Rohtak,147 Average,2125,2140.0,2130.0
2023-04-24,Haryana,Rohtak,Meham,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Sirsa,Ding,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Hisar,Hansi,Other,2125,2126.0,2125.0
2023-04-25,Haryana,Mahendragarh,Khanina,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-25,Haryana,Karnal,Nilokheri,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Karnal,Jundla,Other,2125,2137.0,2125.0
2023-04-25,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Ambala,Barara,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Karnal,Kunjpura,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Ambala,Naraingarh,Other,2125,2126.0,2125.0
2023-04-25,Haryana,Hisar,Narnaud(Bass),Other,2125,2125.0,2125.0
2023-04-25,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2170,2250.0,2220.0
2023-04-25,Haryana,Rohtak,Meham,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-25,Haryana,Sirsa,Dabwali(Chautala),Other,2125,2125.0,2125.0
2023-04-25,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2125,2125.0,2125.0
2023-04-25,Haryana,Ambala,Shahzadpur,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Hisar,Hissar,Medium Fine,2125,2126.0,2125.0
2023-04-25,Haryana,Hisar,Uklana,Other,2125,2126.0,2125.0
2023-04-25,Haryana,Hisar,Barwala(Hisar),Other,2125,2126.0,2126.0
2023-04-25,Haryana,Kaithal,Siwan,147 Average,2125,2125.0,2125.0
2023-04-25,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Kaithal,Kaithal,Other,2125,2126.0,2126.0
2023-04-25,Haryana,Karnal,Nigdu,2329,2125,2125.0,2125.0
2023-04-25,Haryana,Fatehabad,Tohana,Other,2125,2126.0,2125.0
2023-04-25,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Jind,Narwana,Other,2125,2130.0,2127.0
2023-04-25,Haryana,Panipat,Bapauli,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-25,Haryana,Jind,Safidon,Other,2125,2126.0,2125.0
2023-04-25,Haryana,Faridabad,Ballabhgarh,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-25,Haryana,Kurukshetra,Pipli,WL711,2125,2126.0,2125.0
2023-04-25,Haryana,Jind,Jullana,Other,2125,2130.0,2125.0
2023-04-25,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Jind,Uchana,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Mewat,Punhana,Other,2125,2130.0,2125.0
2023-04-25,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Kurukshetra,Shahabad,Local,2125,2125.0,2125.0
2023-04-25,Haryana,Yamunanagar,Jagadhri,Local,2125,2125.0,2125.0
2023-04-25,Haryana,Yamunanagar,Bilaspur,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Yamunanagar,Radaur,147 Average,2130,2130.0,2130.0
2023-04-25,Haryana,Yamunanagar,Chhachrauli,Kanak,2125,2125.0,2125.0
2023-04-25,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2125,2125.0,2125.0
2023-04-25,Haryana,Bhiwani,Tosham,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Gurgaon,Sohna,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Panchkula,Raipur Rai,Other,2125,2125.0,2125.0
2023-04-25,Haryana,Bhiwani,Jui,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2125,2125.0,2125.0
2023-04-26,Haryana,Jind,Narwana,Other,2125,2130.0,2127.0
2023-04-26,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Jind,Uchana,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Kurukshetra,Babain,Local,2125,2130.0,2128.0
2023-04-26,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-26,Haryana,Kurukshetra,Pipli,WL711,2125,2131.0,2125.0
2023-04-26,Haryana,Yamunanagar,Bilaspur,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Yamunanagar,Jagadhri,Local,2125,2125.0,2125.0
2023-04-26,Haryana,Yamunanagar,Radaur,147 Average,2130,2130.0,2130.0
2023-04-26,Haryana,Yamunanagar,Chhachrauli,Kanak,2125,2125.0,2125.0
2023-04-26,Haryana,Kaithal,Dhand,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Fatehabad,Tohana,Other,2126,2126.0,2126.0
2023-04-26,Haryana,Kaithal,Siwan,147 Average,2125,2125.0,2125.0
2023-04-26,Haryana,Panchkula,Raipur Rai,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Kaithal,Kaithal,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Karnal,Nigdu,2329,2125,2125.0,2125.0
2023-04-26,Haryana,Karnal,Kunjpura,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Karnal,Jundla,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Gurgaon,Sohna,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Karnal,Nilokheri,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Panchkula,Barwala,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Fatehabad,Bhattu Kalan,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Jind,Jullana,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Jind,Safidon,Other,2125,2126.0,2125.0
2023-04-26,Haryana,Panipat,Bapauli,Other,2125,2126.0,2126.0
2023-04-26,Haryana,Hisar,Hissar,Medium Fine,2125,2126.0,2125.0
2023-04-26,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-26,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2125,2126.0,2125.0
2023-04-26,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-26,Haryana,Hisar,Barwala(Hisar),Other,2125,2125.0,2125.0
2023-04-26,Haryana,Hisar,Adampur,Other,2125,2136.0,2125.0
2023-04-26,Haryana,Hisar,Adampur(Agroha),Other,2125,2125.0,2125.0
2023-04-26,Haryana,Hisar,Narnaud(Bass),Other,2125,2125.0,2125.0
2023-04-26,Haryana,Ambala,Mullana,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2305,2370.0,2340.0
2023-04-26,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Sirsa,Dabwali,Other,2125,2130.0,2125.0
2023-04-26,Haryana,Sirsa,Dabwali(Chautala),Other,2125,2125.0,2125.0
2023-04-26,Haryana,Ambala,Barara,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Ambala,Naraingarh,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Ambala,Mullana(saha),Other,2125,2125.0,2125.0
2023-04-26,Haryana,Sirsa,kalanwali,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Kurukshetra,Shahabad,Local,2125,2127.0,2126.0
2023-04-26,Haryana,Hisar,Uklana,Other,2125,2126.0,2125.0
2023-04-26,Haryana,Ambala,Shahzadpur,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Rohtak,Meham,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Mahendragarh,Khanina,Other,2125,2125.0,2125.0
2023-04-26,Haryana,Hisar,Hansi,Other,2125,2126.0,2125.0
2023-04-27,Haryana,Ambala,Naraingarh,Other,2125,2125.0,2125.0
2023-04-27,Haryana,Sirsa,Dabwali(Chautala),Other,2125,2125.0,2125.0
2023-04-27,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2125,2125.0,2125.0
2023-04-27,Haryana,Mahendragarh,Khanina,Other,2125,2125.0,2125.0
2023-04-27,Haryana,Ambala,Mullana(saha),Other,2130,2130.0,2130.0
2023-04-27,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2190,2300.0,2245.0
2023-04-27,Haryana,Ambala,Mullana,Other,2130,2130.0,2130.0
2023-04-27,Haryana,Ambala,Shahzadpur,Other,2125,2125.0,2125.0
2023-04-27,Haryana,Ambala,Naneola,Other,2125,2125.0,2125.0
2023-04-27,Haryana,Jind,Safidon,Other,2125,2126.0,2125.0
2023-04-27,Haryana,Kurukshetra,Babain,Local,2125,2127.0,2126.0
2023-04-27,Haryana,Panipat,Bapauli,Other,2125,2126.0,2125.0
2023-04-27,Haryana,Mewat,Hathin,Other,2125,2130.0,2130.0
2023-04-27,Haryana,Jind,"New Grain Market , Jind",Other,2125,2125.0,2125.0
2023-04-27,Haryana,Jind,Jullana,Other,2125,2130.0,2125.0
2023-04-27,Haryana,Jind,Pillukhera,Other,2125,2125.0,2125.0
2023-04-27,Haryana,Kurukshetra,Ladwa,Local,2125,2125.0,2125.0
2023-04-27,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2125,2125.0,2125.0
